sppnmsvar,Species,Year,Month,Lat,Lon,Chla_mg_m3
P_atlanticum,"Pyrosoma atlanticum",1991,6,36.715,-121.9217,-0.84834623336792
P_atlanticum,"Pyrosoma atlanticum",1991,6,36.7383,-121.97,-0.84834623336792
P_atlanticum,"Pyrosoma atlanticum",1991,6,36.7733,-121.8783,-0.850661873817444
P_atlanticum,"Pyrosoma atlanticum",1991,6,36.845,-121.9767,-0.856913387775421
P_atlanticum,"Pyrosoma atlanticum",1991,6,36.98,-122.585,-0.862906932830811
P_atlanticum,"Pyrosoma atlanticum",1991,6,36.9817,-122.4433,-0.862906932830811
P_atlanticum,"Pyrosoma atlanticum",1991,6,36.9833,-122.3783,-0.862906932830811
P_atlanticum,"Pyrosoma atlanticum",1991,6,36.9833,-122.2933,-0.862906932830811
P_atlanticum,"Pyrosoma atlanticum",1991,6,37.2583,-122.8083,-0.871997177600861
P_atlanticum,"Pyrosoma atlanticum",1991,6,37.2717,-122.98,-0.871997177600861
P_atlanticum,"Pyrosoma atlanticum",1991,6,37.2783,-122.5667,-0.871997177600861
P_atlanticum,"Pyrosoma atlanticum",1991,6,37.6533,-123.2033,-0.871921300888062
P_atlanticum,"Pyrosoma atlanticum",1991,6,37.655,-123.205,-0.871921300888062
P_atlanticum,"Pyrosoma atlanticum",1991,6,37.655,-123.0417,-0.871921300888062
P_atlanticum,"Pyrosoma atlanticum",1991,6,37.6617,-123.0417,-0.871921300888062
P_atlanticum,"Pyrosoma atlanticum",1991,6,37.7033,-122.9167,-0.868035197257996
P_atlanticum,"Pyrosoma atlanticum",1991,6,37.7383,-123.1333,-0.868035197257996
P_atlanticum,"Pyrosoma atlanticum",1991,6,37.7467,-123.1433,-0.868035197257996
P_atlanticum,"Pyrosoma atlanticum",1991,6,37.7867,-122.8667,-0.87790834903717
P_atlanticum,"Pyrosoma atlanticum",1991,6,37.8617,-123.295,-0.87634003162384
P_atlanticum,"Pyrosoma atlanticum",1991,6,37.8833,-123.505,-0.87634003162384
P_atlanticum,"Pyrosoma atlanticum",1991,6,37.885,-123.3117,-0.87634003162384
P_atlanticum,"Pyrosoma atlanticum",1991,6,38.16,-123.3617,-0.834972381591797
P_atlanticum,"Pyrosoma atlanticum",1991,6,38.16,-123.3567,-0.834972381591797
P_atlanticum,"Pyrosoma atlanticum",1991,6,38.1617,-123.1583,-0.834972381591797
P_atlanticum,"Pyrosoma atlanticum",1991,6,38.165,-123.175,-0.834972381591797
P_atlanticum,"Pyrosoma atlanticum",1991,6,38.1683,-123.0167,-0.812238156795502
P_atlanticum,"Pyrosoma atlanticum",1991,6,38.17,-123.0183,-0.812238156795502
P_atlanticum,"Pyrosoma atlanticum",1992,5,36.5733,-122.1783,-0.704108715057373
P_atlanticum,"Pyrosoma atlanticum",1992,5,36.575,-122.0283,-0.704108715057373
P_atlanticum,"Pyrosoma atlanticum",1992,5,36.5817,-122.035,-0.704108715057373
P_atlanticum,"Pyrosoma atlanticum",1992,5,36.5833,-122.175,-0.704108715057373
P_atlanticum,"Pyrosoma atlanticum",1992,5,36.645,-122.0517,-0.712717294692993
P_atlanticum,"Pyrosoma atlanticum",1992,5,36.6483,-122.0533,-0.712717294692993
P_atlanticum,"Pyrosoma atlanticum",1992,5,36.6533,-121.9483,-0.712717294692993
P_atlanticum,"Pyrosoma atlanticum",1992,5,36.6567,-121.9433,-0.712717294692993
P_atlanticum,"Pyrosoma atlanticum",1992,5,36.7,-122.1083,-0.7113978266716
P_atlanticum,"Pyrosoma atlanticum",1992,5,36.7017,-122.11,-0.7113978266716
P_atlanticum,"Pyrosoma atlanticum",1992,5,36.7017,-121.9117,-0.7113978266716
P_atlanticum,"Pyrosoma atlanticum",1992,5,36.7117,-121.915,-0.7113978266716
P_atlanticum,"Pyrosoma atlanticum",1992,5,36.74,-121.9783,-0.7113978266716
P_atlanticum,"Pyrosoma atlanticum",1992,5,36.7417,-121.9767,-0.7113978266716
P_atlanticum,"Pyrosoma atlanticum",1992,5,36.77,-121.875,-0.724067389965057
P_atlanticum,"Pyrosoma atlanticum",1992,5,36.775,-121.88,-0.724067389965057
P_atlanticum,"Pyrosoma atlanticum",1992,5,36.835,-121.9767,-0.745450735092163
P_atlanticum,"Pyrosoma atlanticum",1992,5,36.8417,-121.8233,-0.745450735092163
P_atlanticum,"Pyrosoma atlanticum",1992,5,36.9667,-122.59,-0.761150479316711
P_atlanticum,"Pyrosoma atlanticum",1992,5,36.9767,-122.355,-0.761150479316711
P_atlanticum,"Pyrosoma atlanticum",1992,5,36.9817,-122.29,-0.761150479316711
P_atlanticum,"Pyrosoma atlanticum",1992,5,36.9833,-122.425,-0.761150479316711
P_atlanticum,"Pyrosoma atlanticum",1992,5,36.9833,-122.38,-0.761150479316711
P_atlanticum,"Pyrosoma atlanticum",1992,5,36.9833,-122.29,-0.761150479316711
P_atlanticum,"Pyrosoma atlanticum",1992,5,36.985,-122.5983,-0.761150479316711
P_atlanticum,"Pyrosoma atlanticum",1992,5,37.0017,-122.45,-0.777361273765564
P_atlanticum,"Pyrosoma atlanticum",1992,5,37.2733,-122.9833,-0.80016303062439
P_atlanticum,"Pyrosoma atlanticum",1992,5,37.2733,-122.5667,-0.80016303062439
P_atlanticum,"Pyrosoma atlanticum",1992,5,37.275,-122.8183,-0.80016303062439
P_atlanticum,"Pyrosoma atlanticum",1992,5,37.275,-122.6517,-0.80016303062439
P_atlanticum,"Pyrosoma atlanticum",1992,5,37.275,-122.5667,-0.80016303062439
P_atlanticum,"Pyrosoma atlanticum",1992,5,37.2767,-122.9883,-0.80016303062439
P_atlanticum,"Pyrosoma atlanticum",1992,5,37.2783,-122.6467,-0.80016303062439
P_atlanticum,"Pyrosoma atlanticum",1992,5,37.2817,-122.85,-0.80016303062439
P_atlanticum,"Pyrosoma atlanticum",1992,5,37.6533,-123.0483,-0.790138065814972
P_atlanticum,"Pyrosoma atlanticum",1992,5,37.6583,-123.2067,-0.790138065814972
P_atlanticum,"Pyrosoma atlanticum",1992,5,37.6633,-123.2167,-0.790138065814972
P_atlanticum,"Pyrosoma atlanticum",1992,5,37.6667,-123.0367,-0.790295362472534
P_atlanticum,"Pyrosoma atlanticum",1992,5,37.7,-122.9083,-0.790295362472534
P_atlanticum,"Pyrosoma atlanticum",1992,5,37.7417,-123.14,-0.790295362472534
P_atlanticum,"Pyrosoma atlanticum",1992,5,37.745,-123.14,-0.790295362472534
P_atlanticum,"Pyrosoma atlanticum",1992,5,37.8833,-123.5,-0.761223316192627
P_atlanticum,"Pyrosoma atlanticum",1992,5,37.8833,-123.3183,-0.761223316192627
P_atlanticum,"Pyrosoma atlanticum",1992,5,37.8833,-123.315,-0.761223316192627
P_atlanticum,"Pyrosoma atlanticum",1992,5,38.1617,-123.1617,-0.703216135501862
P_atlanticum,"Pyrosoma atlanticum",1992,5,38.1633,-123.3667,-0.703216135501862
P_atlanticum,"Pyrosoma atlanticum",1992,6,36.5783,-122.0317,-0.843790709972382
P_atlanticum,"Pyrosoma atlanticum",1992,6,36.5917,-122.1967,-0.846575736999512
P_atlanticum,"Pyrosoma atlanticum",1992,6,36.6517,-122.0517,-0.846575736999512
P_atlanticum,"Pyrosoma atlanticum",1992,6,36.6533,-121.9467,-0.846575736999512
P_atlanticum,"Pyrosoma atlanticum",1992,6,36.7,-122.105,-0.84834623336792
P_atlanticum,"Pyrosoma atlanticum",1992,6,36.7083,-121.9067,-0.84834623336792
P_atlanticum,"Pyrosoma atlanticum",1992,6,36.7417,-121.9783,-0.84834623336792
P_atlanticum,"Pyrosoma atlanticum",1992,6,36.7667,-121.865,-0.850661873817444
P_atlanticum,"Pyrosoma atlanticum",1992,6,36.8433,-121.995,-0.856913387775421
P_atlanticum,"Pyrosoma atlanticum",1992,6,36.9817,-122.2883,-0.862906932830811
P_atlanticum,"Pyrosoma atlanticum",1992,6,36.9833,-122.4233,-0.862906932830811
P_atlanticum,"Pyrosoma atlanticum",1992,6,36.9833,-122.3683,-0.862906932830811
P_atlanticum,"Pyrosoma atlanticum",1992,6,36.985,-122.59,-0.862906932830811
P_atlanticum,"Pyrosoma atlanticum",1992,6,37.2733,-122.8183,-0.871997177600861
P_atlanticum,"Pyrosoma atlanticum",1992,6,37.2733,-122.5633,-0.871997177600861
P_atlanticum,"Pyrosoma atlanticum",1992,6,37.275,-122.645,-0.871997177600861
P_atlanticum,"Pyrosoma atlanticum",1992,6,37.28,-122.98,-0.871997177600861
P_atlanticum,"Pyrosoma atlanticum",1992,6,37.66,-123.2067,-0.871921300888062
P_atlanticum,"Pyrosoma atlanticum",1992,6,37.6633,-123.05,-0.871921300888062
P_atlanticum,"Pyrosoma atlanticum",1992,6,37.74,-123.14,-0.868035197257996
P_atlanticum,"Pyrosoma atlanticum",1992,6,37.7917,-122.865,-0.87790834903717
P_atlanticum,"Pyrosoma atlanticum",1992,6,37.8833,-123.5017,-0.87634003162384
P_atlanticum,"Pyrosoma atlanticum",1992,6,37.885,-123.3167,-0.87634003162384
P_atlanticum,"Pyrosoma atlanticum",1992,6,38.1667,-123.3667,-0.812238156795502
P_atlanticum,"Pyrosoma atlanticum",1992,6,38.1667,-123.165,-0.812238156795502
P_atlanticum,"Pyrosoma atlanticum",1992,6,38.1683,-123.1667,-0.812238156795502
P_atlanticum,"Pyrosoma atlanticum",1993,5,36.565,-122.1517,-0.704108715057373
P_atlanticum,"Pyrosoma atlanticum",1993,5,36.5833,-122.0317,-0.704108715057373
P_atlanticum,"Pyrosoma atlanticum",1993,5,36.585,-122.035,-0.712717294692993
P_atlanticum,"Pyrosoma atlanticum",1993,5,36.5867,-122.1817,-0.712717294692993
P_atlanticum,"Pyrosoma atlanticum",1993,5,36.6467,-122.0517,-0.712717294692993
P_atlanticum,"Pyrosoma atlanticum",1993,5,36.6467,-122.0467,-0.712717294692993
P_atlanticum,"Pyrosoma atlanticum",1993,5,36.655,-121.9483,-0.712717294692993
P_atlanticum,"Pyrosoma atlanticum",1993,5,36.6567,-121.9467,-0.712717294692993
P_atlanticum,"Pyrosoma atlanticum",1993,5,36.6983,-122.1083,-0.7113978266716
P_atlanticum,"Pyrosoma atlanticum",1993,5,36.7017,-122.11,-0.7113978266716
P_atlanticum,"Pyrosoma atlanticum",1993,5,36.7083,-121.9083,-0.7113978266716
P_atlanticum,"Pyrosoma atlanticum",1993,5,36.7083,-121.905,-0.7113978266716
P_atlanticum,"Pyrosoma atlanticum",1993,5,36.735,-121.9767,-0.7113978266716
P_atlanticum,"Pyrosoma atlanticum",1993,5,36.7383,-121.975,-0.7113978266716
P_atlanticum,"Pyrosoma atlanticum",1993,5,36.765,-121.8667,-0.724067389965057
P_atlanticum,"Pyrosoma atlanticum",1993,5,36.7683,-121.8683,-0.724067389965057
P_atlanticum,"Pyrosoma atlanticum",1993,5,36.8417,-121.9783,-0.745450735092163
P_atlanticum,"Pyrosoma atlanticum",1993,5,36.8433,-121.98,-0.745450735092163
P_atlanticum,"Pyrosoma atlanticum",1993,5,36.9667,-122.45,-0.761150479316711
P_atlanticum,"Pyrosoma atlanticum",1993,5,36.9733,-122.5933,-0.761150479316711
P_atlanticum,"Pyrosoma atlanticum",1993,5,36.98,-122.2867,-0.761150479316711
P_atlanticum,"Pyrosoma atlanticum",1993,5,36.9817,-122.375,-0.761150479316711
P_atlanticum,"Pyrosoma atlanticum",1993,5,36.9833,-122.5917,-0.761150479316711
P_atlanticum,"Pyrosoma atlanticum",1993,5,36.985,-122.4267,-0.761150479316711
P_atlanticum,"Pyrosoma atlanticum",1993,5,36.985,-122.375,-0.761150479316711
P_atlanticum,"Pyrosoma atlanticum",1993,5,36.9867,-122.2917,-0.761150479316711
P_atlanticum,"Pyrosoma atlanticum",1993,5,37.2733,-122.6517,-0.80016303062439
P_atlanticum,"Pyrosoma atlanticum",1993,5,37.2733,-122.65,-0.80016303062439
P_atlanticum,"Pyrosoma atlanticum",1993,5,37.275,-122.9867,-0.80016303062439
P_atlanticum,"Pyrosoma atlanticum",1993,5,37.275,-122.815,-0.80016303062439
P_atlanticum,"Pyrosoma atlanticum",1993,5,37.275,-122.5683,-0.80016303062439
P_atlanticum,"Pyrosoma atlanticum",1993,5,37.275,-122.565,-0.80016303062439
P_atlanticum,"Pyrosoma atlanticum",1993,5,37.2767,-122.9833,-0.80016303062439
P_atlanticum,"Pyrosoma atlanticum",1993,5,37.2767,-122.8183,-0.80016303062439
P_atlanticum,"Pyrosoma atlanticum",1993,5,37.66,-123.2117,-0.790138065814972
P_atlanticum,"Pyrosoma atlanticum",1993,5,37.6617,-123.21,-0.790138065814972
P_atlanticum,"Pyrosoma atlanticum",1993,5,37.6617,-123.0367,-0.790138065814972
P_atlanticum,"Pyrosoma atlanticum",1993,5,37.6717,-123.0467,-0.790295362472534
P_atlanticum,"Pyrosoma atlanticum",1993,5,37.6983,-122.9083,-0.790295362472534
P_atlanticum,"Pyrosoma atlanticum",1993,5,37.7317,-123.1333,-0.790295362472534
P_atlanticum,"Pyrosoma atlanticum",1993,5,37.7383,-123.13,-0.790295362472534
P_atlanticum,"Pyrosoma atlanticum",1993,5,37.8833,-123.3183,-0.761223316192627
P_atlanticum,"Pyrosoma atlanticum",1993,5,37.885,-123.3167,-0.761223316192627
P_atlanticum,"Pyrosoma atlanticum",1993,5,37.8867,-123.5083,-0.761223316192627
P_atlanticum,"Pyrosoma atlanticum",1993,5,37.8917,-123.5167,-0.761223316192627
P_atlanticum,"Pyrosoma atlanticum",1993,5,38.16,-123.3633,-0.703216135501862
P_atlanticum,"Pyrosoma atlanticum",1993,5,38.165,-123.3633,-0.703216135501862
P_atlanticum,"Pyrosoma atlanticum",1993,5,38.165,-123.1667,-0.703216135501862
P_atlanticum,"Pyrosoma atlanticum",1993,5,38.17,-123.0017,-0.645429909229279
P_atlanticum,"Pyrosoma atlanticum",1993,5,38.1717,-123.1667,-0.645429909229279
P_atlanticum,"Pyrosoma atlanticum",1993,6,36.5783,-122.035,-0.843790709972382
P_atlanticum,"Pyrosoma atlanticum",1993,6,36.5833,-122.1733,-0.843790709972382
P_atlanticum,"Pyrosoma atlanticum",1993,6,36.645,-122.0467,-0.846575736999512
P_atlanticum,"Pyrosoma atlanticum",1993,6,36.6567,-121.9517,-0.846575736999512
P_atlanticum,"Pyrosoma atlanticum",1993,6,36.7017,-122.1083,-0.84834623336792
P_atlanticum,"Pyrosoma atlanticum",1993,6,36.7083,-121.9083,-0.84834623336792
P_atlanticum,"Pyrosoma atlanticum",1993,6,36.7383,-121.975,-0.84834623336792
P_atlanticum,"Pyrosoma atlanticum",1993,6,36.77,-121.8717,-0.850661873817444
P_atlanticum,"Pyrosoma atlanticum",1993,6,36.845,-121.985,-0.856913387775421
P_atlanticum,"Pyrosoma atlanticum",1993,6,36.98,-122.5883,-0.862906932830811
P_atlanticum,"Pyrosoma atlanticum",1993,6,36.98,-122.285,-0.862906932830811
P_atlanticum,"Pyrosoma atlanticum",1993,6,36.9833,-122.4233,-0.862906932830811
P_atlanticum,"Pyrosoma atlanticum",1993,6,36.9833,-122.3717,-0.862906932830811
P_atlanticum,"Pyrosoma atlanticum",1993,6,37.27,-122.9833,-0.871997177600861
P_atlanticum,"Pyrosoma atlanticum",1993,6,37.2733,-122.565,-0.871997177600861
P_atlanticum,"Pyrosoma atlanticum",1993,6,37.275,-122.815,-0.871997177600861
P_atlanticum,"Pyrosoma atlanticum",1993,6,37.2767,-122.645,-0.871997177600861
P_atlanticum,"Pyrosoma atlanticum",1993,6,37.655,-123.04,-0.871921300888062
P_atlanticum,"Pyrosoma atlanticum",1993,6,37.66,-123.215,-0.871921300888062
P_atlanticum,"Pyrosoma atlanticum",1993,6,37.7,-122.9167,-0.868035197257996
P_atlanticum,"Pyrosoma atlanticum",1993,6,37.7367,-123.14,-0.868035197257996
P_atlanticum,"Pyrosoma atlanticum",1993,6,37.7883,-122.8667,-0.87790834903717
P_atlanticum,"Pyrosoma atlanticum",1993,6,37.79,-122.865,-0.87790834903717
P_atlanticum,"Pyrosoma atlanticum",1993,6,38.165,-123.1617,-0.834972381591797
P_atlanticum,"Pyrosoma atlanticum",1994,5,36.58,-122.1733,-0.704108715057373
P_atlanticum,"Pyrosoma atlanticum",1994,5,36.5817,-122.0383,-0.704108715057373
P_atlanticum,"Pyrosoma atlanticum",1994,5,36.5817,-122.0333,-0.704108715057373
P_atlanticum,"Pyrosoma atlanticum",1994,5,36.585,-122.1717,-0.712717294692993
P_atlanticum,"Pyrosoma atlanticum",1994,5,36.645,-122.0467,-0.712717294692993
P_atlanticum,"Pyrosoma atlanticum",1994,5,36.6467,-122.045,-0.712717294692993
P_atlanticum,"Pyrosoma atlanticum",1994,5,36.6583,-121.9517,-0.712717294692993
P_atlanticum,"Pyrosoma atlanticum",1994,5,36.66,-121.94,-0.712717294692993
P_atlanticum,"Pyrosoma atlanticum",1994,5,36.695,-122.1033,-0.7113978266716
P_atlanticum,"Pyrosoma atlanticum",1994,5,36.7,-122.105,-0.7113978266716
P_atlanticum,"Pyrosoma atlanticum",1994,5,36.7017,-121.9033,-0.7113978266716
P_atlanticum,"Pyrosoma atlanticum",1994,5,36.71,-121.9133,-0.7113978266716
P_atlanticum,"Pyrosoma atlanticum",1994,5,36.7367,-121.9767,-0.7113978266716
P_atlanticum,"Pyrosoma atlanticum",1994,5,36.7433,-121.9733,-0.7113978266716
P_atlanticum,"Pyrosoma atlanticum",1994,5,36.7683,-121.87,-0.724067389965057
P_atlanticum,"Pyrosoma atlanticum",1994,5,36.845,-121.9817,-0.745450735092163
P_atlanticum,"Pyrosoma atlanticum",1994,5,36.855,-121.9883,-0.745450735092163
P_atlanticum,"Pyrosoma atlanticum",1994,5,36.975,-122.5867,-0.761150479316711
P_atlanticum,"Pyrosoma atlanticum",1994,5,36.9767,-122.3733,-0.761150479316711
P_atlanticum,"Pyrosoma atlanticum",1994,5,36.9767,-122.2883,-0.761150479316711
P_atlanticum,"Pyrosoma atlanticum",1994,5,36.9767,-122.2867,-0.761150479316711
P_atlanticum,"Pyrosoma atlanticum",1994,5,36.98,-122.4233,-0.761150479316711
P_atlanticum,"Pyrosoma atlanticum",1994,5,36.98,-122.3717,-0.761150479316711
P_atlanticum,"Pyrosoma atlanticum",1994,5,36.9833,-122.4267,-0.761150479316711
P_atlanticum,"Pyrosoma atlanticum",1994,5,37.2633,-122.645,-0.80016303062439
P_atlanticum,"Pyrosoma atlanticum",1994,5,37.265,-122.9783,-0.80016303062439
P_atlanticum,"Pyrosoma atlanticum",1994,5,37.265,-122.5633,-0.80016303062439
P_atlanticum,"Pyrosoma atlanticum",1994,5,37.27,-122.6467,-0.80016303062439
P_atlanticum,"Pyrosoma atlanticum",1994,5,37.27,-122.5633,-0.80016303062439
P_atlanticum,"Pyrosoma atlanticum",1994,5,37.2717,-122.98,-0.80016303062439
P_atlanticum,"Pyrosoma atlanticum",1994,5,37.2733,-122.8133,-0.80016303062439
P_atlanticum,"Pyrosoma atlanticum",1994,5,37.2733,-122.8117,-0.80016303062439
P_atlanticum,"Pyrosoma atlanticum",1994,5,37.6517,-123.2033,-0.790138065814972
P_atlanticum,"Pyrosoma atlanticum",1994,5,37.6583,-123.0383,-0.790138065814972
P_atlanticum,"Pyrosoma atlanticum",1994,5,37.6617,-123.2133,-0.790138065814972
P_atlanticum,"Pyrosoma atlanticum",1994,5,37.6633,-123.045,-0.790138065814972
P_atlanticum,"Pyrosoma atlanticum",1994,5,37.6867,-122.905,-0.790295362472534
P_atlanticum,"Pyrosoma atlanticum",1994,5,37.735,-123.1367,-0.790295362472534
P_atlanticum,"Pyrosoma atlanticum",1994,5,37.7483,-123.14,-0.790295362472534
P_atlanticum,"Pyrosoma atlanticum",1994,5,37.7883,-122.8583,-0.774225771427155
P_atlanticum,"Pyrosoma atlanticum",1994,5,37.8767,-123.31,-0.761223316192627
P_atlanticum,"Pyrosoma atlanticum",1994,5,37.8783,-123.3117,-0.761223316192627
P_atlanticum,"Pyrosoma atlanticum",1994,5,37.8867,-123.5017,-0.761223316192627
P_atlanticum,"Pyrosoma atlanticum",1994,5,38.1517,-123.3633,-0.703216135501862
P_atlanticum,"Pyrosoma atlanticum",1994,6,36.5633,-122.1633,-0.843790709972382
P_atlanticum,"Pyrosoma atlanticum",1994,6,36.5883,-122.035,-0.846575736999512
P_atlanticum,"Pyrosoma atlanticum",1994,6,36.6517,-122.0533,-0.846575736999512
P_atlanticum,"Pyrosoma atlanticum",1994,6,36.6567,-121.95,-0.846575736999512
P_atlanticum,"Pyrosoma atlanticum",1994,6,36.7017,-122.1117,-0.84834623336792
P_atlanticum,"Pyrosoma atlanticum",1994,6,36.705,-121.9033,-0.84834623336792
P_atlanticum,"Pyrosoma atlanticum",1994,6,36.7383,-121.975,-0.84834623336792
P_atlanticum,"Pyrosoma atlanticum",1994,6,36.7667,-121.8717,-0.850661873817444
P_atlanticum,"Pyrosoma atlanticum",1994,6,36.8417,-121.9783,-0.856913387775421
P_atlanticum,"Pyrosoma atlanticum",1994,6,36.9717,-122.5833,-0.862906932830811
P_atlanticum,"Pyrosoma atlanticum",1994,6,36.9767,-122.3717,-0.862906932830811
P_atlanticum,"Pyrosoma atlanticum",1994,6,36.9783,-122.2833,-0.862906932830811
P_atlanticum,"Pyrosoma atlanticum",1994,6,36.98,-122.42,-0.862906932830811
P_atlanticum,"Pyrosoma atlanticum",1994,6,37.2633,-122.6467,-0.871997177600861
P_atlanticum,"Pyrosoma atlanticum",1994,6,37.2717,-122.5717,-0.871997177600861
P_atlanticum,"Pyrosoma atlanticum",1994,6,37.655,-123.205,-0.871921300888062
P_atlanticum,"Pyrosoma atlanticum",1994,6,37.6683,-123.055,-0.868035197257996
P_atlanticum,"Pyrosoma atlanticum",1994,6,37.6933,-122.905,-0.868035197257996
P_atlanticum,"Pyrosoma atlanticum",1994,6,37.72,-122.9283,-0.868035197257996
P_atlanticum,"Pyrosoma atlanticum",1994,6,37.7367,-123.1333,-0.868035197257996
P_atlanticum,"Pyrosoma atlanticum",1994,6,37.785,-122.8567,-0.87790834903717
P_atlanticum,"Pyrosoma atlanticum",1994,6,37.7867,-122.8633,-0.87790834903717
P_atlanticum,"Pyrosoma atlanticum",1994,6,37.88,-123.3117,-0.87634003162384
P_atlanticum,"Pyrosoma atlanticum",1994,6,37.8817,-123.495,-0.87634003162384
P_atlanticum,"Pyrosoma atlanticum",1994,6,38.1567,-123.3517,-0.834972381591797
P_atlanticum,"Pyrosoma atlanticum",1994,6,38.1617,-123.3483,-0.834972381591797
P_atlanticum,"Pyrosoma atlanticum",1994,6,38.1617,-123.1567,-0.834972381591797
P_atlanticum,"Pyrosoma atlanticum",1994,6,38.1667,-123.1583,-0.812238156795502
P_atlanticum,"Pyrosoma atlanticum",1994,6,38.17,-123.0017,-0.812238156795502
P_atlanticum,"Pyrosoma atlanticum",1994,6,38.1783,-123.0183,-0.812238156795502
P_atlanticum,"Pyrosoma atlanticum",1995,5,36.58,-122.1717,-0.704108715057373
P_atlanticum,"Pyrosoma atlanticum",1995,5,36.5833,-122.0333,-0.704108715057373
P_atlanticum,"Pyrosoma atlanticum",1995,5,36.5867,-122.1883,-0.712717294692993
P_atlanticum,"Pyrosoma atlanticum",1995,5,36.59,-122.0383,-0.712717294692993
P_atlanticum,"Pyrosoma atlanticum",1995,5,36.645,-122.0467,-0.712717294692993
P_atlanticum,"Pyrosoma atlanticum",1995,5,36.65,-122.055,-0.712717294692993
P_atlanticum,"Pyrosoma atlanticum",1995,5,36.655,-121.9467,-0.712717294692993
P_atlanticum,"Pyrosoma atlanticum",1995,5,36.6567,-121.9467,-0.712717294692993
P_atlanticum,"Pyrosoma atlanticum",1995,5,36.6967,-122.1067,-0.7113978266716
P_atlanticum,"Pyrosoma atlanticum",1995,5,36.7017,-121.9,-0.7113978266716
P_atlanticum,"Pyrosoma atlanticum",1995,5,36.705,-122.11,-0.7113978266716
P_atlanticum,"Pyrosoma atlanticum",1995,5,36.7083,-121.9067,-0.7113978266716
P_atlanticum,"Pyrosoma atlanticum",1995,5,36.735,-121.97,-0.7113978266716
P_atlanticum,"Pyrosoma atlanticum",1995,5,36.7383,-121.975,-0.7113978266716
P_atlanticum,"Pyrosoma atlanticum",1995,5,36.7617,-121.96,-0.724067389965057
P_atlanticum,"Pyrosoma atlanticum",1995,5,36.7617,-121.875,-0.724067389965057
P_atlanticum,"Pyrosoma atlanticum",1995,5,36.8417,-121.9767,-0.745450735092163
P_atlanticum,"Pyrosoma atlanticum",1995,5,36.845,-121.9767,-0.745450735092163
P_atlanticum,"Pyrosoma atlanticum",1995,5,36.9433,-122.5883,-0.761150479316711
P_atlanticum,"Pyrosoma atlanticum",1995,5,36.9633,-122.4167,-0.761150479316711
P_atlanticum,"Pyrosoma atlanticum",1995,5,36.9767,-122.5883,-0.761150479316711
P_atlanticum,"Pyrosoma atlanticum",1995,5,36.9767,-122.3733,-0.761150479316711
P_atlanticum,"Pyrosoma atlanticum",1995,5,36.98,-122.3733,-0.761150479316711
P_atlanticum,"Pyrosoma atlanticum",1995,5,36.9833,-122.2917,-0.761150479316711
P_atlanticum,"Pyrosoma atlanticum",1995,5,36.9833,-122.29,-0.761150479316711
P_atlanticum,"Pyrosoma atlanticum",1995,5,37.005,-122.4283,-0.777361273765564
P_atlanticum,"Pyrosoma atlanticum",1995,5,37.2533,-122.825,-0.80016303062439
P_atlanticum,"Pyrosoma atlanticum",1995,5,37.265,-122.975,-0.80016303062439
P_atlanticum,"Pyrosoma atlanticum",1995,5,37.2667,-122.65,-0.80016303062439
P_atlanticum,"Pyrosoma atlanticum",1995,5,37.275,-122.9,-0.80016303062439
P_atlanticum,"Pyrosoma atlanticum",1995,5,37.275,-122.6483,-0.80016303062439
P_atlanticum,"Pyrosoma atlanticum",1995,5,37.275,-122.5633,-0.80016303062439
P_atlanticum,"Pyrosoma atlanticum",1995,5,37.275,-122.5583,-0.80016303062439
P_atlanticum,"Pyrosoma atlanticum",1995,5,37.2883,-122.815,-0.80016303062439
P_atlanticum,"Pyrosoma atlanticum",1995,5,37.65,-123.045,-0.790138065814972
P_atlanticum,"Pyrosoma atlanticum",1995,5,37.6567,-123.195,-0.790138065814972
P_atlanticum,"Pyrosoma atlanticum",1995,5,37.7417,-123.1367,-0.790295362472534
P_atlanticum,"Pyrosoma atlanticum",1995,5,37.7867,-122.8633,-0.774225771427155
P_atlanticum,"Pyrosoma atlanticum",1995,5,37.8833,-123.3183,-0.761223316192627
P_atlanticum,"Pyrosoma atlanticum",1995,5,38.14,-123.34,-0.703216135501862
P_atlanticum,"Pyrosoma atlanticum",1995,5,38.1667,-123.1667,-0.645429909229279
P_atlanticum,"Pyrosoma atlanticum",1995,6,36.5733,-122.18,-0.843790709972382
P_atlanticum,"Pyrosoma atlanticum",1995,6,36.585,-122.0333,-0.846575736999512
P_atlanticum,"Pyrosoma atlanticum",1995,6,36.6483,-122.0517,-0.846575736999512
P_atlanticum,"Pyrosoma atlanticum",1995,6,36.6567,-121.95,-0.846575736999512
P_atlanticum,"Pyrosoma atlanticum",1995,6,36.7,-122.1083,-0.84834623336792
P_atlanticum,"Pyrosoma atlanticum",1995,6,36.71,-121.905,-0.84834623336792
P_atlanticum,"Pyrosoma atlanticum",1995,6,36.74,-121.975,-0.84834623336792
P_atlanticum,"Pyrosoma atlanticum",1995,6,36.765,-121.8667,-0.850661873817444
P_atlanticum,"Pyrosoma atlanticum",1995,6,36.8467,-121.9833,-0.856913387775421
P_atlanticum,"Pyrosoma atlanticum",1995,6,36.975,-122.4183,-0.862906932830811
P_atlanticum,"Pyrosoma atlanticum",1995,6,36.9767,-122.5933,-0.862906932830811
P_atlanticum,"Pyrosoma atlanticum",1995,6,36.9833,-122.3733,-0.862906932830811
