sppnmsvar,Species,Year,Month,Lat,Lon,Temp_C
P_atlanticum,"Pyrosoma atlanticum",2014,6,39.1368,-124.3062,21.83733
P_atlanticum,"Pyrosoma atlanticum",2014,6,39.8328,-123.9195,22.01433
P_atlanticum,"Pyrosoma atlanticum",2014,6,39.8333,-124.1035,22.01433
P_atlanticum,"Pyrosoma atlanticum",2014,6,39.8337,-124.1047,22.01433
P_atlanticum,"Pyrosoma atlanticum",2014,6,39.8345,-123.9193,22.01433
P_atlanticum,"Pyrosoma atlanticum",2014,6,39.8365,-124.4007,22.01433
P_atlanticum,"Pyrosoma atlanticum",2014,6,39.8365,-124.3875,22.01433
P_atlanticum,"Pyrosoma atlanticum",2014,6,40.4982,-124.5355,NaN
P_atlanticum,"Pyrosoma atlanticum",2014,6,40.4995,-124.7248,NaN
P_atlanticum,"Pyrosoma atlanticum",2014,6,40.4998,-124.9457,NaN
P_atlanticum,"Pyrosoma atlanticum",2014,6,40.5005,-124.6177,NaN
P_atlanticum,"Pyrosoma atlanticum",2014,6,40.9997,-124.3763,NaN
P_atlanticum,"Pyrosoma atlanticum",2014,6,41.0003,-124.7067,NaN
P_atlanticum,"Pyrosoma atlanticum",2014,6,41.0013,-124.26,NaN
P_atlanticum,"Pyrosoma atlanticum",2014,6,41.0022,-124.4858,NaN
P_atlanticum,"Pyrosoma atlanticum",2014,6,41.4983,-124.2573,NaN
P_atlanticum,"Pyrosoma atlanticum",2014,6,41.5013,-124.3695,NaN
P_atlanticum,"Pyrosoma atlanticum",2014,6,41.5018,-124.4777,NaN
P_atlanticum,"Pyrosoma atlanticum",2014,10,-45.16,174.48,9.191612
P_atlanticum,"Pyrosoma atlanticum",2014,10,-44.94,174.98,9.354516
P_atlanticum,"Pyrosoma atlanticum",2014,10,-44.89,174.5,9.306452
P_atlanticum,"Pyrosoma atlanticum",2014,10,-44.82,173.7,9.240968
P_atlanticum,"Pyrosoma atlanticum",2014,10,-44.76,173.05,9.316129
P_atlanticum,"Pyrosoma atlanticum",2014,10,-44.73,173.59,9.570968
P_atlanticum,"Pyrosoma atlanticum",2014,10,-44.64,174.93,9.840645
P_atlanticum,"Pyrosoma atlanticum",2014,10,-44.46,174.09,9.802258
P_atlanticum,"Pyrosoma atlanticum",2014,10,-44.46,174.26,9.946774
P_atlanticum,"Pyrosoma atlanticum",2014,10,-44.43,174.67,10.21774
P_atlanticum,"Pyrosoma atlanticum",2014,10,-44.42,173.65,10.11935
P_atlanticum,"Pyrosoma atlanticum",2014,10,-44.4,173.78,9.889355
P_atlanticum,"Pyrosoma atlanticum",2014,10,-44.39,175.22,10.59516
P_atlanticum,"Pyrosoma atlanticum",2014,10,-44.34,173.75,10.11935
P_atlanticum,"Pyrosoma atlanticum",2014,10,-44.24,173.91,10.33613
P_atlanticum,"Pyrosoma atlanticum",2014,11,-48.14,170.08,9.815333
P_atlanticum,"Pyrosoma atlanticum",2014,11,-48.12,169.7,9.930666
P_atlanticum,"Pyrosoma atlanticum",2014,11,-47.36,169.29,10.895
P_atlanticum,"Pyrosoma atlanticum",2014,11,-47.33,169.59,10.558
P_atlanticum,"Pyrosoma atlanticum",2014,11,-47.25,169.44,10.895
P_atlanticum,"Pyrosoma atlanticum",2014,11,-47.16,169.56,11.01567
P_atlanticum,"Pyrosoma atlanticum",2014,11,-47.16,169.76,10.692
P_atlanticum,"Pyrosoma atlanticum",2014,11,-46.84,170.3,10.53567
P_atlanticum,"Pyrosoma atlanticum",2014,11,-46.53,170.74,10.63333
P_atlanticum,"Pyrosoma atlanticum",2014,11,-42.1015,148.2375,13.86767
P_atlanticum,"Pyrosoma atlanticum",2014,11,-24.5112,162.49405,24.00233
P_atlanticum,"Pyrosoma atlanticum",2014,11,-23.50305,165.20455,23.44167
P_atlanticum,"Pyrosoma atlanticum",2014,11,-23.050833,162.483333,24.03167
P_atlanticum,"Pyrosoma atlanticum",2014,11,-23.046283,162.483833,24.03167
P_atlanticum,"Pyrosoma atlanticum",2014,11,-22.533267,168.056883,25.347
P_atlanticum,"Pyrosoma atlanticum",2014,11,-21.965067,162.367233,24.166
P_atlanticum,"Pyrosoma atlanticum",2014,11,34.002111,-119.372204,NaN
P_atlanticum,"Pyrosoma atlanticum",2014,11,39.525653,-123.776772,19.35733
P_atlanticum,"Pyrosoma atlanticum",2014,12,-53.66,169.8,8.400968
P_atlanticum,"Pyrosoma atlanticum",2014,12,-52.12,167.9,8.977742
P_atlanticum,"Pyrosoma atlanticum",2014,12,-52.07,172.96,8.810967
P_atlanticum,"Pyrosoma atlanticum",2014,12,-52.05,173.3,8.769032
P_atlanticum,"Pyrosoma atlanticum",2014,12,-51.8,167.73,9.064838
P_atlanticum,"Pyrosoma atlanticum",2014,12,-51.69,166.76,9.135806
P_atlanticum,"Pyrosoma atlanticum",2014,12,-51.15,167.08,9.260967
P_atlanticum,"Pyrosoma atlanticum",2014,12,-50.68,169.46,9.37871
P_atlanticum,"Pyrosoma atlanticum",2014,12,-50.25,171.29,9.527419
P_atlanticum,"Pyrosoma atlanticum",2014,12,-49.94,168.37,9.712581
P_atlanticum,"Pyrosoma atlanticum",2014,12,-49.89,168.92,9.919677
P_atlanticum,"Pyrosoma atlanticum",2014,12,-49.79,168.6,9.809031
P_atlanticum,"Pyrosoma atlanticum",2014,12,-49.75,170.87,9.956451
P_atlanticum,"Pyrosoma atlanticum",2014,12,-49.57,170.39,10.12645
P_atlanticum,"Pyrosoma atlanticum",2014,12,-49.54,166.97,10.05548
P_atlanticum,"Pyrosoma atlanticum",2014,12,-49.53,168.02,9.821936
P_atlanticum,"Pyrosoma atlanticum",2014,12,-49.47,166.48,10.51161
P_atlanticum,"Pyrosoma atlanticum",2014,12,-49.16,168.19,10.35355
P_atlanticum,"Pyrosoma atlanticum",2014,12,-49.12,166.98,10.85935
P_atlanticum,"Pyrosoma atlanticum",2014,12,-49.03,167.05,10.63516
P_atlanticum,"Pyrosoma atlanticum",2014,12,-49,167.23,10.63516
P_atlanticum,"Pyrosoma atlanticum",2014,12,-48.94,166.72,11.52548
P_atlanticum,"Pyrosoma atlanticum",2014,12,-48.94,175.07,9.989677
P_atlanticum,"Pyrosoma atlanticum",2014,12,-48.91,167,11.41452
P_atlanticum,"Pyrosoma atlanticum",2014,12,-48.88,166.61,11.52548
P_atlanticum,"Pyrosoma atlanticum",2014,12,-48.59,167.89,11.28548
P_atlanticum,"Pyrosoma atlanticum",2014,12,-48.52,174.94,10.22516
P_atlanticum,"Pyrosoma atlanticum",2014,12,-48.37,175.01,10.34806
P_atlanticum,"Pyrosoma atlanticum",2014,12,-46.83,166.85,13.50871
P_atlanticum,"Pyrosoma atlanticum",2014,12,-46.77,166.75,13.26516
P_atlanticum,"Pyrosoma atlanticum",2014,12,-46.69,167.09,14.06194
P_atlanticum,"Pyrosoma atlanticum",2014,12,-46.65,166.34,13.47613
P_atlanticum,"Pyrosoma atlanticum",2014,12,-46.61,166.25,13.54387
P_atlanticum,"Pyrosoma atlanticum",2014,12,-46.61,166.27,13.47613
P_atlanticum,"Pyrosoma atlanticum",2014,12,-46.44,166.14,13.85613
P_atlanticum,"Pyrosoma atlanticum",2014,12,-21.707667,160.9478,26.10419
P_atlanticum,"Pyrosoma atlanticum",2014,12,-19.40115,160.37675,27.88387
P_atlanticum,"Pyrosoma atlanticum",2014,12,-19.396333,160.364333,27.88387
P_atlanticum,"Pyrosoma atlanticum",2014,12,28.5,-84.833333,NaN
P_atlanticum,"Pyrosoma atlanticum",2014,12,36.609708,-121.89301,16.69032
P_atlanticum,"Pyrosoma atlanticum",2015,1,-43.58,148.891,16.48355
P_atlanticum,"Pyrosoma atlanticum",2015,1,-40.995,148.343,17.48194
P_atlanticum,"Pyrosoma atlanticum",2015,1,25.833333,-84.666666,NaN
P_atlanticum,"Pyrosoma atlanticum Péron, 1804",2015,1,41.77007,9.40894,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,4,-44.32086,147.31217,14.64233
P_atlanticum,"Pyrosoma atlanticum",2015,4,-44.187935,147.164708,14.71167
P_atlanticum,"Pyrosoma atlanticum",2015,5,32.7052,-117.3323,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,5,32.717,-118.7625,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,5,32.718,-118.4613,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,5,32.72,-118.2167,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,5,32.7235,-119.0127,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,5,32.824,-117.433,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,5,32.9247,-117.5892,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,5,33.021,-117.7528,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,5,33.3902,-119.7528,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,5,33.4932,-119.592,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,5,33.59,-119.4445,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,5,33.6888,-119.308,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,5,33.9228,-120.7287,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,5,34.0527,-120.5802,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,5,34.197,-120.4805,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,5,34.3238,-120.2948,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,5,35.0025,-120.9712,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,5,35.0032,-120.8892,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,5,35.0037,-120.7455,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,5,35.0047,-121.1138,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,5,35.0057,-120.8033,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,5,35.708,-121.436,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,5,35.7083,-121.7038,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,5,35.7088,-121.3683,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,5,35.711,-121.5062,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,5,35.7117,-121.4367,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,5,35.7123,-121.3842,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,5,36.5828,-122.0322,19.13968
P_atlanticum,"Pyrosoma atlanticum",2015,5,36.585,-122.1837,19.13968
P_atlanticum,"Pyrosoma atlanticum",2015,5,36.5865,-122.3298,19.13968
P_atlanticum,"Pyrosoma atlanticum",2015,5,36.5923,-122.0395,19.13968
P_atlanticum,"Pyrosoma atlanticum",2015,5,36.5925,-122.1778,19.13968
P_atlanticum,"Pyrosoma atlanticum",2015,5,36.6557,-121.9477,19.13968
P_atlanticum,"Pyrosoma atlanticum",2015,5,36.7097,-122.1155,19.13968
P_atlanticum,"Pyrosoma atlanticum",2015,5,36.7112,-121.9235,19.13968
P_atlanticum,"Pyrosoma atlanticum",2015,5,36.713,-122.1228,19.13968
P_atlanticum,"Pyrosoma atlanticum",2015,5,36.7453,-121.9843,19.13968
P_atlanticum,"Pyrosoma atlanticum",2015,5,36.7678,-121.8773,19.30516
P_atlanticum,"Pyrosoma atlanticum",2015,5,36.831,-121.962,19.30516
P_atlanticum,"Pyrosoma atlanticum",2015,5,36.9833,-122.2922,19.30516
P_atlanticum,"Pyrosoma atlanticum",2015,5,36.9835,-122.4152,19.30516
P_atlanticum,"Pyrosoma atlanticum",2015,5,36.9835,-122.3643,19.30516
P_atlanticum,"Pyrosoma atlanticum",2015,5,36.9848,-122.5792,19.30516
P_atlanticum,"Pyrosoma atlanticum",2015,5,37.2755,-122.6315,19.49839
P_atlanticum,"Pyrosoma atlanticum",2015,5,37.2757,-122.5657,19.49839
P_atlanticum,"Pyrosoma atlanticum",2015,5,37.2773,-122.6528,19.49839
P_atlanticum,"Pyrosoma atlanticum",2015,5,37.2783,-123.1443,19.49839
P_atlanticum,"Pyrosoma atlanticum",2015,5,37.2787,-123.1532,19.49839
P_atlanticum,"Pyrosoma atlanticum",2015,5,37.2803,-122.5865,19.49839
P_atlanticum,"Pyrosoma atlanticum",2015,5,37.2817,-122.9932,19.49839
P_atlanticum,"Pyrosoma atlanticum",2015,5,37.2817,-122.8423,19.49839
P_atlanticum,"Pyrosoma atlanticum",2015,5,37.2842,-122.9882,19.49839
P_atlanticum,"Pyrosoma atlanticum",2015,5,37.2855,-122.8288,19.49839
P_atlanticum,"Pyrosoma atlanticum",2015,5,37.5935,-122.8245,19.53645
P_atlanticum,"Pyrosoma atlanticum",2015,5,37.5968,-122.823,19.53645
P_atlanticum,"Pyrosoma atlanticum",2015,5,37.6657,-123.053,19.53645
P_atlanticum,"Pyrosoma atlanticum",2015,5,37.6993,-122.894,19.53645
P_atlanticum,"Pyrosoma atlanticum",2015,5,37.7105,-122.9153,19.53645
P_atlanticum,"Pyrosoma atlanticum",2015,5,37.7445,-123.1403,19.53645
P_atlanticum,"Pyrosoma atlanticum",2015,5,37.7788,-122.8527,19.55548
P_atlanticum,"Pyrosoma atlanticum",2015,5,37.8002,-122.8783,19.55548
P_atlanticum,"Pyrosoma atlanticum",2015,5,37.8828,-123.5073,19.55548
P_atlanticum,"Pyrosoma atlanticum",2015,5,37.8828,-123.3367,19.55548
P_atlanticum,"Pyrosoma atlanticum",2015,5,38.1697,-123.0093,19.53774
P_atlanticum,"Pyrosoma atlanticum",2015,5,38.1717,-123.4897,19.53774
P_atlanticum,"Pyrosoma atlanticum",2015,5,38.1723,-123.1745,19.53774
P_atlanticum,"Pyrosoma atlanticum",2015,5,38.4648,-123.3753,19.49677
P_atlanticum,"Pyrosoma atlanticum",2015,5,38.4702,-124.0687,19.49677
P_atlanticum,"Pyrosoma atlanticum",2015,5,38.471,-123.3912,19.49677
P_atlanticum,"Pyrosoma atlanticum",2015,5,38.4713,-123.7202,19.49677
P_atlanticum,"Pyrosoma atlanticum",2015,5,38.4727,-123.3932,19.49677
P_atlanticum,"Pyrosoma atlanticum",2015,5,38.4742,-123.7183,19.49677
P_atlanticum,"Pyrosoma atlanticum",2015,5,39.1325,-123.7832,19.19742
P_atlanticum,"Pyrosoma atlanticum",2015,5,39.1352,-124.319,19.19742
P_atlanticum,"Pyrosoma atlanticum",2015,5,39.1378,-124.3248,19.19742
P_atlanticum,"Pyrosoma atlanticum",2015,5,39.138,-123.7852,19.19742
P_atlanticum,"Pyrosoma atlanticum",2015,5,39.1402,-123.9988,19.19742
P_atlanticum,"Pyrosoma atlanticum",2015,5,39.143,-124.323,19.19742
P_atlanticum,"Pyrosoma atlanticum",2015,5,39.146,-124.0075,19.19742
P_atlanticum,"Pyrosoma atlanticum",2015,5,39.8327,-123.9168,19.25484
P_atlanticum,"Pyrosoma atlanticum",2015,5,39.833,-124.1253,19.25484
P_atlanticum,"Pyrosoma atlanticum",2015,5,39.8347,-124.1057,19.25484
P_atlanticum,"Pyrosoma atlanticum",2015,5,39.8392,-124.409,19.25484
P_atlanticum,"Pyrosoma atlanticum",2015,5,39.8403,-124.4002,19.25484
P_atlanticum,"Pyrosoma atlanticum",2015,5,39.8423,-124.7032,19.25484
P_atlanticum,"Pyrosoma atlanticum",2015,5,39.8427,-124.4112,19.25484
P_atlanticum,"Pyrosoma atlanticum",2015,5,40.4965,-124.6188,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,5,40.5013,-124.6215,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,5,40.5057,-124.7325,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,5,40.5128,-124.9357,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,5,41.006,-124.7172,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,5,41.0073,-124.7172,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,5,41.0095,-124.274,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,5,41.0097,-124.2738,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,5,41.0098,-124.495,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,5,41.5045,-124.2693,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,5,41.5047,-124.4912,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,5,41.5048,-124.269,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,5,41.5057,-124.709,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,5,41.5063,-124.7065,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,6,32.7075,-117.354,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,6,32.7097,-117.3522,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,6,32.7167,-118.7528,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,6,32.7175,-118.7508,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,6,32.7175,-118.4543,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,6,32.719,-119.0192,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,6,33.0223,-117.7557,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,6,33.3902,-119.7738,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,6,33.491,-119.6105,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,6,33.5918,-119.4562,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,6,33.6967,-119.2927,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,6,33.922,-120.7163,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,6,34.0698,-120.6148,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,6,34.076,-120.6,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,6,34.079,-120.602,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,6,34.1958,-120.4823,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,6,34.1978,-120.4717,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,6,34.198,-120.4715,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,6,34.324,-120.3198,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,6,35.0015,-120.7938,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,6,35.0027,-120.7975,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,6,35.0067,-120.7338,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,6,35.01,-121.1222,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,6,35.0102,-120.9823,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,6,35.7067,-121.5127,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,6,35.7068,-121.5127,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,6,35.7075,-121.4353,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,6,35.7085,-121.4362,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,6,35.7218,-121.4017,NaN
P_atlanticum,"Pyrosoma atlanticum",2015,6,36.3027,-121.9515,21.28967
P_atlanticum,"Pyrosoma atlanticum",2015,6,36.304,-122.02,21.28967
P_atlanticum,"Pyrosoma atlanticum",2015,6,36.3042,-122.306,21.28967
P_atlanticum,"Pyrosoma atlanticum",2015,6,36.3062,-122.1002,21.28967
P_atlanticum,"Pyrosoma atlanticum",2015,6,36.3098,-122.1975,21.28967
P_atlanticum,"Pyrosoma atlanticum",2015,6,36.582,-122.1725,21.44833
P_atlanticum,"Pyrosoma atlanticum",2015,6,36.5918,-122.3408,21.44833
P_atlanticum,"Pyrosoma atlanticum",2015,6,36.5928,-122.0422,21.44833
P_atlanticum,"Pyrosoma atlanticum",2015,6,36.7093,-122.1143,21.44833
P_atlanticum,"Pyrosoma atlanticum",2015,6,36.7467,-121.9852,21.44833
P_atlanticum,"Pyrosoma atlanticum",2015,6,36.7763,-121.8852,21.56
P_atlanticum,"Pyrosoma atlanticum",2015,6,36.7782,-121.8865,21.56
P_atlanticum,"Pyrosoma atlanticum",2015,6,36.8448,-121.987,21.56
P_atlanticum,"Pyrosoma atlanticum",2015,6,36.8493,-121.9937,21.56
P_atlanticum,"Pyrosoma atlanticum",2015,6,36.9863,-122.3835,21.56
P_atlanticum,"Pyrosoma atlanticum",2015,6,36.9875,-122.4292,21.56
P_atlanticum,"Pyrosoma atlanticum",2015,6,36.9907,-122.6257,21.56
P_atlanticum,"Pyrosoma atlanticum",2015,6,36.9943,-122.762,21.56
P_atlanticum,"Pyrosoma atlanticum",2015,6,37.2788,-122.5722,21.79733
P_atlanticum,"Pyrosoma atlanticum",2015,6,37.2793,-123.1397,21.79733
P_atlanticum,"Pyrosoma atlanticum",2015,6,37.2793,-122.6555,21.79733
P_atlanticum,"Pyrosoma atlanticum",2015,6,37.2845,-122.9857,21.79733
P_atlanticum,"Pyrosoma atlanticum",2015,6,37.2863,-122.8253,21.79733
P_atlanticum,"Pyrosoma atlanticum",2015,6,37.6667,-123.0465,22.099
P_atlanticum,"Pyrosoma atlanticum",2015,6,37.6687,-123.203,22.099
P_atlanticum,"Pyrosoma atlanticum",2015,6,37.7362,-123.1288,22.099
P_atlanticum,"Pyrosoma atlanticum",2015,6,37.7478,-123.1423,22.099
P_atlanticum,"Pyrosoma atlanticum",2015,6,37.8848,-123.3143,22.481
P_atlanticum,"Pyrosoma atlanticum",2015,6,37.8852,-123.3168,22.481
P_atlanticum,"Pyrosoma atlanticum",2015,6,37.8863,-123.3143,22.481
P_atlanticum,"Pyrosoma atlanticum",2015,6,37.8867,-123.4998,22.481
P_atlanticum,"Pyrosoma atlanticum",2015,6,37.893,-123.5132,22.481
P_atlanticum,"Pyrosoma atlanticum",2015,7,-46.91,165.43,10.64355
P_atlanticum,"Pyrosoma atlanticum Péron, 1804",2015,7,28.153228,-15.698861,NaN
P_atlanticum,"Pyrosoma atlanticum Péron, 1804",2015,10,43.40714,6.77323,19.87935
P_atlanticum,"Pyrosoma atlanticum",2016,1,-45.132833,173.407167,13.10129
P_atlanticum,"Pyrosoma atlanticum",2016,1,-45.120833,174.749167,13.36226
P_atlanticum,"Pyrosoma atlanticum",2016,1,-44.906167,173.158,12.95871
P_atlanticum,"Pyrosoma atlanticum",2016,1,-44.779333,176.766,13.11774
P_atlanticum,"Pyrosoma atlanticum",2016,1,-44.755167,-177.224167,8.051613
P_atlanticum,"Pyrosoma atlanticum",2016,1,-44.716,176.679833,13.38161
P_atlanticum,"Pyrosoma atlanticum",2016,1,-44.647833,-178.206167,8.478709
P_atlanticum,"Pyrosoma atlanticum",2016,1,-44.566167,175.539333,13.75161
P_atlanticum,"Pyrosoma atlanticum",2016,1,-44.560333,-176.886667,8.478709
P_atlanticum,"Pyrosoma atlanticum",2016,1,-44.509667,176.293667,13.49968
P_atlanticum,"Pyrosoma atlanticum",2016,1,-44.465833,-177.151833,8.96742
P_atlanticum,"Pyrosoma atlanticum",2016,1,-44.438,-177.410333,8.96742
P_atlanticum,"Pyrosoma atlanticum",2016,1,-44.4325,178.0125,13.51871
P_atlanticum,"Pyrosoma atlanticum",2016,1,-44.417833,175.4445,14.24226
P_atlanticum,"Pyrosoma atlanticum",2016,1,-44.332167,177.414167,13.59032
P_atlanticum,"Pyrosoma atlanticum",2016,1,-44.216667,175.128333,14.73677
P_atlanticum,"Pyrosoma atlanticum",2016,1,-44.215667,174.646667,14.54774
P_atlanticum,"Pyrosoma atlanticum",2016,1,-44.2145,-179.604,9.467096
P_atlanticum,"Pyrosoma atlanticum",2016,1,-44.210167,-179.3045,9.467096
P_atlanticum,"Pyrosoma atlanticum",2016,1,-44.207833,179.547333,13.58806
P_atlanticum,"Pyrosoma atlanticum",2016,1,-44.133333,177.3735,14.0171
P_atlanticum,"Pyrosoma atlanticum",2016,1,-44.126333,-177.785333,9.467096
P_atlanticum,"Pyrosoma atlanticum",2016,1,-44.061833,174.267667,14.36194
P_atlanticum,"Pyrosoma atlanticum",2016,1,-44.055167,177.594833,13.94871
P_atlanticum,"Pyrosoma atlanticum",2016,1,-44.053,175.451833,14.72194
P_atlanticum,"Pyrosoma atlanticum",2016,1,-44.018667,179.855167,13.66355
P_atlanticum,"Pyrosoma atlanticum",2016,1,-43.984667,-178.224667,9.979355
P_atlanticum,"Pyrosoma atlanticum",2016,1,-43.951,175.508167,15.02935
P_atlanticum,"Pyrosoma atlanticum",2016,1,-43.944167,179.574,13.89968
P_atlanticum,"Pyrosoma atlanticum",2016,1,-43.941333,175.624,15.02935
P_atlanticum,"Pyrosoma atlanticum",2016,1,-43.8865,174.523333,14.89903
P_atlanticum,"Pyrosoma atlanticum",2016,1,-43.861333,-178.912667,9.979355
P_atlanticum,"Pyrosoma atlanticum",2016,1,-43.786,174.776667,15.05968
P_atlanticum,"Pyrosoma atlanticum",2016,1,-43.696333,176.5095,15.0171
P_atlanticum,"Pyrosoma atlanticum",2016,1,-43.6705,177.094833,15.03097
P_atlanticum,"Pyrosoma atlanticum",2016,1,-43.665,178.602833,14.64097
P_atlanticum,"Pyrosoma atlanticum",2016,1,-43.633333,175.683667,15.25258
P_atlanticum,"Pyrosoma atlanticum",2016,1,-43.4925,176.150333,15.3429
P_atlanticum,"Pyrosoma atlanticum",2016,1,-43.478,174.091,15.28645
P_atlanticum,"Pyrosoma atlanticum",2016,1,-43.472333,179.013167,14.8971
P_atlanticum,"Pyrosoma atlanticum",2016,1,-43.469167,174.756333,15.63
P_atlanticum,"Pyrosoma atlanticum",2016,1,-43.175,178.8785,15.44806
P_atlanticum,"Pyrosoma atlanticum",2016,1,-42.9875,176.545,16.23516
P_atlanticum,"Pyrosoma atlanticum",2016,1,-42.922833,174.849667,15.83032
P_atlanticum,"Pyrosoma atlanticum",2016,1,-42.816667,176.69,16.23516
P_atlanticum,"Pyrosoma atlanticum",2016,1,-42.771,177.841667,15.99484
P_atlanticum,"Pyrosoma atlanticum",2016,2,-51.181,166.5975,9.994138
P_atlanticum,"Pyrosoma atlanticum",2016,2,-51.078833,166.509,9.994138
P_atlanticum,"Pyrosoma atlanticum",2016,2,-50.078,166.202167,10.53448
P_atlanticum,"Pyrosoma atlanticum",2016,2,-49.9875,166.115167,10.71483
P_atlanticum,"Pyrosoma atlanticum",2016,2,-49.670833,166.2085,10.95759
P_atlanticum,"Pyrosoma atlanticum",2016,2,-49.570333,166.224167,10.95759
P_atlanticum,"Pyrosoma atlanticum",2016,2,-47.913,168.71,12.52621
P_atlanticum,"Pyrosoma atlanticum",2016,2,-47.79,168.678,12.52621
P_atlanticum,"Pyrosoma atlanticum",2016,2,-47.744667,168.858833,12.75034
P_atlanticum,"Pyrosoma atlanticum",2016,2,-47.700333,168.617333,12.99207
P_atlanticum,"Pyrosoma atlanticum",2016,2,-47.682833,168.805,12.75034
P_atlanticum,"Pyrosoma atlanticum",2016,2,-47.623,168.969667,12.75034
P_atlanticum,"Pyrosoma atlanticum",2016,2,-47.589333,168.842333,12.75034
P_atlanticum,"Pyrosoma atlanticum",2016,2,-47.483833,168.930167,13.31621
P_atlanticum,"Pyrosoma atlanticum",2016,2,-47.270167,168.593,13.53483
P_atlanticum,"Pyrosoma atlanticum",2016,2,-47.248667,168.418667,14.37207
P_atlanticum,"Pyrosoma atlanticum",2016,2,-47.246167,169.038167,13.64896
P_atlanticum,"Pyrosoma atlanticum",2016,2,-47.164833,169.142333,13.64896
P_atlanticum,"Pyrosoma atlanticum",2016,2,-47.130333,169.038,13.64896
P_atlanticum,"Pyrosoma atlanticum",2016,2,-47.045333,168.385333,14.37207
P_atlanticum,"Pyrosoma atlanticum",2016,2,-46.9185,169.516667,13.57586
P_atlanticum,"Pyrosoma atlanticum",2016,2,-43.347833,174.287333,16.86345
P_atlanticum,"Pyrosoma atlanticum Péron, 1804",2016,2,28.153228,-15.698861,NaN
P_atlanticum,"Pyrosoma atlanticum",2016,2,36.555568,-121.930819,15.47276
